speciesCode,cat,taxonOrder,aba
bohsun1,species,29561,
linsun1,species,29562,
gyhsun2,species,29563,
moasun1,species,29566,
tbosun1,species,29569,
punsun1,species,29572,
thbspi1,species,29578,
lobspi1,species,29579,
ortspi1,species,29582,
palspi2,species,29585,
litspi1,species,29586,
whispi1,species,29596,
nafspi1,species,29597,
yeespi1,species,29602,
spespi2,species,29605,
strspi1,species,29606,
stbspi2,species,29612,
gybspi2,species,29613,
borspi1,species,29618,
asfblu1,species,29620,
phifab1,species,29627,
philea1,species,29633,
yetlea1,species,29634,
grglea1,species,29635,
leglea1,species,29638,
blwlea1,species,29642,
borlea1,species,29653,
jerlea1,species,29654,
goflea1,species,29655,
sumlea1,species,29663,
orblea1,species,29664,
blmlea1,species,29671,
oliwar,species,29673,2
przros1,species,29679,
wbbwea1,species,29680,
rbbwea1,species,29681,
whbwea1,species,29684,
spfwea1,species,29687,
scawea1,species,29690,
wbswea1,species,29691,
ccswea1,species,29696,
cbswea1,species,29697,
dsswea1,species,29698,
rutwea1,species,29699,
gyhsow1,species,29700,
bcswea1,species,29703,
socwea1,species,29704,
recmal2,species,29705,
bltmal1,species,29706,
balmal2,species,29707,
racmal1,species,29708,
revmal1,species,29709,
ibamal1,species,29712,
rebmal1,species,29713,
gramal1,species,29716,
cremal1,species,29717,
rehmal1,species,29721,
rehwea1,species,29729,
yelwea2,species,29733,
berwea2,species,29734,
bagwea1,species,29735,
bkcwea1,species,29746,
banwea1,species,29747,
batwea1,species,29749,
litwea1,species,29750,
slbwea1,species,29751,
loawea1,species,29754,
blnwea1,species,29755,
spewea1,species,29761,
blbwea1,species,29767,
strwea1,species,29770,
capwea1,species,29771,
bocwea1,species,29772,
afgwea1,species,29773,
hogwea1,species,29776,
orawea1,species,29777,
gopwea1,species,29780,
tagwea1,species,29781,
prgwea1,species,29782,
sbtwea1,species,29783,
nbtwea1,species,29787,
kilwea1,species,29788,
nomwea1,species,29789,
lesmaw1,species,29790,
afmwea,species,29794,
vimwea1,species,29801,
tanmaw1,species,29804,
kamwea1,species,29805,
lalmaw1,species,29808,
hemwea1,species,29809,
ruewea1,species,29810,
spewea2,species,29811,
foxwea1,species,29812,
viewea1,species,29813,
vilwea1,species,29816,
giawea1,species,29827,
weywea1,species,29828,
clawea1,species,29829,
salwea1,species,29830,
blhwea1,species,29831,
gobwea1,species,29836,
chewea1,species,29837,
cinwea1,species,29840,
gonwea1,species,29841,
yemwea1,species,29842,
mabwea1,species,29845,
forwea1,species,29850,
brcwea1,species,29859,
yecwea1,species,29860,
prewea1,species,29861,
olhwea1,species,29862,
usawea1,species,29863,
bawwea1,species,29866,
satwea1,species,29867,
nelwea1,species,29868,
sakwea1,species,29869,
strwea2,species,29872,
baywea1,species,29877,
asgwea2,species,29883,
yelwea1,species,29886,
benwea1,species,29890,
comwea1,species,29893,
carque1,species,29894,
rehque1,species,29895,
rebque1,species,29896,
botwea1,species,29901,
redfod1,species,29902,
rehfod3,species,29903,
rehfod1,species,29904,
forfod1,species,29910,
reufod1,species,29912,
maufod1,species,29913,
seyfod1,species,29914,
rodfod1,species,29915,
orabis1,species,29916,
redbis,species,29917,
zanbis1,species,29918,
blwbis1,species,29919,
blabis1,species,29920,
yecbis,species,29924,
fifbis1,species,29928,
gobbis1,species,29929,
yelbis1,species,29930,
whwwid1,species,29938,
yeswid2,species,29942,
recwid1,species,29947,
fatwid1,species,29952,
marwid1,species,29958,
buswid1,species,29961,
lotwid1,species,29962,
jacwid1,species,29966,
growea1,species,29968,
picmun1,species,29979,
moufir1,species,29980,
diafir1,species,29984,
reefir1,species,29985,
beafir1,species,29986,
crifin1,species,29990,
rebfir1,species,29993,
paifir1,species,29996,
stafin1,species,29997,
plhfin1,species,30001,
dobfin1,species,30002,
zebfin2,species,30006,
masfin1,species,30009,
lotfin1,species,30012,
bltfin1,species,30015,
gyhsil1,species,30018,
broman1,species,30019,
magman1,species,30022,
bawman1,species,30023,
madmun1,species,30030,
afrsil1,species,30031,2
indsil,species,30034,
javspa,species,30035,2
timspa4,species,30036,
sthmun2,species,30037,
sthmun3,species,30042,
nutman,species,30045,2
bltmun1,species,30059,
blfmun1,species,30062,
whrmun,species,30063,
dusmun1,species,30071,
whbmun1,species,30072,
javmun1,species,30079,
trimun,species,30080,4
chemun,species,30083,2
whcmun1,species,30097,
whhmun1,species,30098,
pahmun1,species,30101,
gramun1,species,30104,
blbmun1,species,30109,
snmmun1,species,30112,
alpmun1,species,30113,
gybmun1,species,30114,
gycmun1,species,30115,
gyhmun1,species,30116,
hoomun1,species,30120,
neimun1,species,30126,
motmun1,species,30127,
nehmun1,species,30128,
yermun1,species,30129,
ficmun1,species,30130,
chbmun1,species,30131,
blamun1,species,30138,
bismun1,species,30139,
goufin3,species,30143,
pitpar1,species,30144,
grfpar1,species,30147,
tabpar1,species,30148,
retpar3,species,30155,
fijpar1,species,30156,
roypar1,species,30157,
rehpar1,species,30161,
pibpar1,species,30164,
tripar1,species,30165,
reepar2,species,30166,
pappar1,species,30167,
blfpar3,species,30168,
fepoli1,species,30183,
whcoli1,species,30186,
yebwax2,species,30187,
swewax1,species,30191,
swewax3,species,30192,
grbtwi1,species,30193,
shcwin1,species,30200,
ducwin1,species,30201,
abcwin1,species,30202,
rfcwin1,species,30206,
refant1,species,30211,
wooant1,species,30212,
jamant1,species,30215,
whbneg2,species,30216,
chbneg1,species,30219,
gyhneg1,species,30223,
pafneg1,species,30230,
gyholi1,species,30234,
blcwax1,species,30235,
rerwax1,species,30238,
lavwax,species,30241,
bltwax1,species,30242,
cinwax1,species,30245,
blcwax2,species,30246,
blhwax1,species,30250,
kanwax1,species,30254,
orcwax,species,30255,
anawax1,species,30256,
fabwax1,species,30257,
comwax,species,30265,2
blfwax1,species,30281,
bkrwax,species,30282,
crrwax1,species,30283,
arawax1,species,30286,
quailf1,species,30288,
locust3,species,30303,
cutthr1,species,30306,
rehfin1,species,30311,
grnava1,species,30314,
zebwax2,species,30315,
redava,species,30318,2
purgre2,species,30323,
viewax1,species,30324,
bubcor1,species,30325,
reccor,species,30328,
blccor1,species,30333,
grablu1,species,30335,
wesblu1,species,30336,
rehblu1,species,30341,
lessee1,species,30344,
crisee1,species,30345,
blbsee1,species,30346,
grwpyt1,species,30347,
orwpyt1,species,30357,
rewpyt1,species,30358,
rebpyt1,species,30361,
refpyt1,species,30362,
dybtwi1,species,30364,
dustwi1,species,30365,
pettwi1,species,30368,
pittwi1,species,30371,
brotwi1,species,30372,
rebfir2,species,30373,
afffin,species,30380,
pabfir1,species,30385,
jamfir1,species,30386,
malfir1,species,30390,
rocfir1,species,30391,
reifir1,species,30392,
blbfir1,species,30393,
babfir1,species,30396,
brnfir1,species,30399,
bkffir1,species,30400,
pitwhy,species,30406,
nopwhy1,species,30407,
ltpwhy1,species,30410,
topwhy1,species,30411,
btpwhy1,species,30412,
eapwhy1,species,30413,
stbwhy1,species,30414,
sttwhy1,species,30415,
shtwhy1,species,30416,
vilind,species,30417,
pawind1,species,30424,
quaind1,species,30425,
jopind1,species,30426,
jamind1,species,30427,
bakind1,species,30428,
camind1,species,30429,
varind1,species,30430,
purind1,species,30433,
greind1,species,30434,
parwea1,species,30439,
alpacc1,species,30442,
himacc1,species,30452,
robacc1,species,30453,
rubacc1,species,30456,
sibacc,species,30459,4
radacc1,species,30462,
yemacc1,species,30463,
broacc1,species,30464,
bltacc1,species,30471,
monacc1,species,30474,
dunnoc1,species,30475,
japacc1,species,30484,
mabacc1,species,30487,
cinwhe1,species,30489,
saxspa1,species,30490,
houspa,species,30494,1
itaspa1,species,30507,
spaspa1,species,30510,
sinspa1,species,30517,
somspa1,species,30518,
russpa2,species,30522,
plbspa1,species,30526,
desspa1,species,30527,
cavspa1,species,30530,
aakspa1,species,30531,
socspa1,species,30532,
grrspa1,species,30533,
kerspa2,species,30537,
shrspa1,species,30538,
korspa1,species,30539,
capspa1,species,30540,
gyhspa1,species,30544,
swaspa2,species,30548,
pabspa1,species,30549,
swaspa1,species,30550,
sghspa2,species,30551,
desspa3,species,30556,
desspa4,species,30559,
eutspa,species,30560,2
sugspa1,species,30573,
argspa2,species,30574,
chespa1,species,30575,
yespet1,species,30577,
chspet1,species,30580,
yetpet1,species,30583,
buspet1,species,30588,
rocpet1,species,30589,
palroc1,species,30597,
whwsno1,species,30598,
tibsno2,species,30606,
blwsno1,species,30607,
whrsno1,species,30610,
pedsno1,species,30611,
runsno1,species,30614,
blasno1,species,30617,
afgsno1,species,30621,
forwag1,species,30622,
capwag1,species,30623,
mouwag1,species,30627,
boclon2,species,30631,
madwag1,species,30632,
grywag,species,30633,4
eaywag1,species,30637,
eaywag,species,30655,2
citwag,species,30662,5
whbwag1,species,30669,
mekwag1,species,30670,
japwag1,species,30671,
afpwag1,species,30672,
whiwag,species,30675,3
rtweye1,species,30691,
auspip1,species,30692,
ricpip1,species,30704,
oripip1,species,30710,
afrpip1,species,30718,
moupip1,species,30734,
woopip1,species,30735,
lobpip1,species,30740,
lobpip7,species,30759,
blypip1,species,30765,
tawpip1,species,30767,
plbpip1,species,30771,
bufpip1,species,30781,
lolpip1,species,30788,
nilpip1,species,30791,
uplpip1,species,30792,
berpip1,species,30793,
malpip1,species,30796,
strpip1,species,30799,
yetpip1,species,30802,
alppip1,species,30803,
meapip1,species,30807,
rospip1,species,30810,
trepip,species,30811,4
olbpip,species,30815,3
pecpip,species,30819,4
retpip,species,30824,3
watpip1,species,30825,
rocpip1,species,30830,
amepip,species,30836,1
sprpip,species,30843,2
yelpip2,species,30844,
yelpip3,species,30847,
shbpip1,species,30848,
chapip1,species,30851,
corpip1,species,30852,
sogpip1,species,30859,
ocbpip1,species,30860,
helpip1,species,30861,
parpip1,species,30865,
shtpip1,species,30871,
buspip1,species,30874,
sokpip1,species,30880,
golpip1,species,30882,
yebpip2,species,30883,
shalon1,species,30884,
ortlon1,species,30885,
yetlon1,species,30889,
fuelon2,species,30890,
abylon1,species,30893,
panlon1,species,30894,
rotlon1,species,30895,
grilon1,species,30899,
comcha,species,30901,4
blucha2,species,30921,
blucha3,species,30922,
brambl,species,30923,3
eleeup1,species,30925,
anteup1,species,30929,
goreup1,species,30933,
blnchl1,species,30937,
chbchl1,species,30945,
yecchl1,species,30946,
blcchl1,species,30947,
gobchl1,species,30948,
jameup1,species,30949,
orceup1,species,30950,
plueup1,species,30951,
puteup1,species,30952,
fineup1,species,30958,
vefeup1,species,30959,
trieup1,species,30960,
screup3,species,30961,
screup1,species,30962,
yeceup1,species,30965,
gobeup1,species,30966,
whveup1,species,30969,
gnteup1,species,30972,
vioeup1,species,30973,
yeteup1,species,30977,
thbeup1,species,30980,
spceup1,species,30988,
olbeup1,species,30989,
fuveup1,species,30992,
taceup1,species,30996,
orbeup1,species,30999,
brgeup1,species,31011,
goseup1,species,31015,
rubeup1,species,31016,
chbeup1,species,31017,
baygro1,species,31019,
colgro1,species,31020,
spwgro1,species,31022,
whwgro1,species,31023,
hoogro1,species,31027,
evegro,species,31032,1
hawfin,species,31041,4
yebgro1,species,31047,
japgro1,species,31050,
poouli,species,31053,6
akikik,species,31054,2
oahala,species,31055,6
kakawa,species,31056,6
mauala,species,31057,2
palila,species,31058,2
layfin,species,31059,3
nihfin,species,31060,3
kongro,species,31061,6
lekfin,species,31062,6
grkfin,species,31063,6
ulahaw,species,31064,6
crehon,species,31065,2
apapan2,species,31066,6
apapan,species,31067,2
iiwi,species,31068,2
hawmam1,species,31070,6
blkmam,species,31071,6
ou,species,31072,6
lanhoo,species,31073,6
maupar,species,31074,2
nukupu2,species,31075,6
nukupu3,species,31076,6
nukupu1,species,31077,6
akiapo,species,31078,2
lesaki,species,31079,6
greaki2,species,31080,6
greaki4,species,31081,6
greaki3,species,31082,6
aniani,species,31083,2
hawama,species,31084,2
oahama,species,31087,2
kauama,species,31088,2
greama,species,31089,6
hawcre,species,31090,2
akekee,species,31091,2
akepa1,species,31092,2
akepa2,species,31093,6
akepa3,species,31094,6
comros,species,31096,4
scafin1,species,31102,
bongro1,species,31103,
remros1,species,31104,
blyros1,species,31107,
bearos1,species,31108,
chbros1,species,31111,
pirros1,species,31112,
darros1,species,31115,
pibros2,species,31118,
spwros2,species,31119,
spwros3,species,31121,
vinros2,species,31122,
vinros3,species,31123,
sinros1,species,31124,
palros3,species,31125,
tibros1,species,31129,
tahmof1,species,31130,
strros1,species,31131,
greros1,species,31134,
lotros1,species,31141,
refros1,species,31147,
crbfin3,species,31153,
palros2,species,31154,5
thbros1,species,31157,
whbros1,species,31158,
cwbros1,species,31162,
pingro,species,31167,1
brobul1,species,31178,
whcbul1,species,31185,
orabul1,species,31188,
rehbul1,species,31189,
gyhbul2,species,31190,
gyhbul5,species,31193,
eurbul1,species,31196,
eurbul,species,31197,4
crwfin2,species,31209,
trufin2,species,31212,
monfin2,species,31217,
blaros1,species,31218,
gonfin1,species,31219,
spefin1,species,31220,
dabros1,species,31221,
plmfin1,species,31225,
bhmfin1,species,31228,
asrfin1,species,31234,5
gcrfin,species,31240,1
bkrfin,species,31250,2
bcrfin,species,31251,2
houfin,species,31253,1
purfin,species,31267,1
casfin,species,31271,1
desfin2,species,31274,
gowgro2,species,31275,
gowgro3,species,31276,
somgro1,species,31277,
eurgre1,species,31278,
origre,species,31285,4
yebgre4,species,31292,
viegre2,species,31295,
bkhgre1,species,31296,
orifin1,species,31299,
whrsee,species,31304,
yefcan,species,31307,2
afrcit1,species,31318,
wescit1,species,31321,
soucit1,species,31322,
blfcan1,species,31325,
papcan1,species,31328,
forcan1,species,31329,
olrser1,species,31333,
bltcan1,species,31334,
reisee2,species,31342,
yerser1,species,31343,
lebsee1,species,31344,
whbcan1,species,31345,
yetser1,species,31349,
salser1,species,31350,
norgrc1,species,31351,
sougrc1,species,31352,
brican1,species,31353,
yelcan1,species,31357,
whtcan1,species,31362,
strsee1,species,31367,
yebsee2,species,31370,
thbsee1,species,31371,
tansee1,species,31376,
prisee1,species,31377,
satgro1,species,31381,
procan1,species,31382,
blesee1,species,31383,
sthsee3,species,31384,
sthsee2,species,31388,
reisee1,species,31394,
brrsee1,species,31397,
yemser1,species,31398,
ankser2,species,31399,
capsis2,species,31400,
drasis2,species,31401,
twite1,species,31403,
eurlin1,species,31412,
yemlin1,species,31421,
warlin1,species,31422,
comred,species,31423,1
lesred1,species,31428,
hoared,species,31430,2
parcro2,species,31436,
scocro1,species,31437,
redcro,species,31438,1
redcro9,species,31477,2
hiscro,species,31479,
whwcro,species,31480,2
mouser1,species,31484,
eurgol,species,31491,
citfin1,species,31506,
corfin1,species,31507,
eurser1,species,31508,
comcan,species,31510,3
fifser1,species,31512,
syrser1,species,31513,
yeccan1,species,31515,
capcan1,species,31519,
abysis1,species,31523,
bkhcan2,species,31524,
tibser1,species,31528,
eursis,species,31529,5
pinsis,species,31530,1
blcsis1,species,31537,
blhsis1,species,31539,
antsis1,species,31543,
lesgol,species,31544,1
lawgol,species,31550,2
amegfi,species,31551,1
andsis1,species,31559,
yefsis1,species,31562,
yebsis1,species,31563,
redsis1,species,31566,
thbsis1,species,31567,
hoosis1,species,31570,
safsis1,species,31582,
olisis1,species,31583,
blasis1,species,31585,
yersis1,species,31586,
blcsis2,species,31588,
laplon,species,31592,1
chclon,species,31596,1
smilon,species,31597,2
mcclon,species,31598,2
snobun,species,31600,1
mckbun,species,31606,3
rottan2,species,31609,
brrbun1,species,31615,
crebun1,species,31620,
blhbun1,species,31621,
rehbun1,species,31622,
corbun1,species,31625,
chebun2,species,31626,
tibbun1,species,31630,
rubbun1,species,31631,
rocbun1,species,31632,
